,slugSeason,nameTeam,namePlayer,statusPlayer,isFinalSeason,isWaived,isOnRoster,isNonGuaranteed,isTeamOption,isPlayerOption,typeContractDetail,value
256,2021-22,Cleveland Cavaliers,Taurean Prince,current roster,1,0,1,0,0,0,Guaranteed,13000000.0
257,2020-21,Cleveland Cavaliers,Thon Maker,W,0,0,0,0,0,0,Not With Team,309355.0
258,2020-21,Cleveland Cavaliers,Yogi Ferrell,E,0,0,0,0,0,0,Not With Team,110998.0
259,2020-21,Dallas Mavericks,Boban Marjanovic,current roster,1,0,1,0,0,0,Guaranteed,3500000.0
260,2020-21,Dallas Mavericks,Dorian FinneySmith,current roster,0,0,1,0,0,0,Guaranteed,4000000.0
261,2021-22,Dallas Mavericks,Dorian FinneySmith,current roster,1,0,1,0,0,0,Guaranteed,4000000.0
262,2020-21,Dallas Mavericks,Dwight Powell,current roster,0,0,1,0,0,0,Guaranteed,11080125.0
263,2021-22,Dallas Mavericks,Dwight Powell,current roster,0,0,1,0,0,0,Guaranteed,11080125.0
264,2022-23,Dallas Mavericks,Dwight Powell,current roster,1,0,1,0,0,0,Guaranteed,11080125.0
265,2020-21,Dallas Mavericks,Jalen Brunson,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
266,2021-22,Dallas Mavericks,Jalen Brunson,current roster,1,0,1,1,0,0,Non-Guaranteed,1802057.0
267,2020-21,Dallas Mavericks,JJ Barea,W,0,0,0,0,0,0,Not With Team,1620564.0
268,2020-21,Dallas Mavericks,JJ Redick,current roster,1,0,1,0,0,0,Guaranteed,13013700.0
269,2020-21,Dallas Mavericks,Josh Green,current roster,0,0,1,0,0,0,Guaranteed,2816760.0
270,2021-22,Dallas Mavericks,Josh Green,current roster,0,0,1,0,0,0,Guaranteed,2957520.0
271,2022-23,Dallas Mavericks,Josh Green,current roster,0,0,1,0,1,0,Team Option,3098400.0
272,2023-24,Dallas Mavericks,Josh Green,current roster,0,0,1,0,1,0,Team Option,4765339.0
273,2024-25,Dallas Mavericks,Josh Green,current roster,1,0,1,0,0,0,Qualifying Offer,6762016.0
274,2020-21,Dallas Mavericks,Josh Richardson,current roster,0,0,1,0,0,0,Guaranteed,10865952.0
275,2021-22,Dallas Mavericks,Josh Richardson,current roster,1,0,1,0,0,1,Player Option,11615328.0
276,2020-21,Dallas Mavericks,Kristaps Porzingis,current roster,0,0,1,0,0,0,Guaranteed,29467800.0
277,2021-22,Dallas Mavericks,Kristaps Porzingis,current roster,0,0,1,0,0,0,Guaranteed,31650600.0
278,2022-23,Dallas Mavericks,Kristaps Porzingis,current roster,0,0,1,0,0,0,Guaranteed,33833400.0
279,2023-24,Dallas Mavericks,Kristaps Porzingis,current roster,1,0,1,0,0,1,Player Option,36016200.0
280,2020-21,Dallas Mavericks,Luka Doncic,current roster,0,0,1,0,0,0,Guaranteed,8049360.0
281,2021-22,Dallas Mavericks,Luka Doncic,current roster,0,0,1,0,0,0,Guaranteed,10174391.0
282,2022-23,Dallas Mavericks,Luka Doncic,current roster,1,0,1,0,0,0,Qualifying Offer,13348801.0
283,2020-21,Dallas Mavericks,Maxi Kleber,current roster,0,0,1,0,0,0,Guaranteed,8325000.0
284,2021-22,Dallas Mavericks,Maxi Kleber,current roster,0,0,1,0,0,0,Guaranteed,8825000.0
285,2022-23,Dallas Mavericks,Maxi Kleber,current roster,1,0,1,1,0,0,Non-Guaranteed,9075000.0
286,2020-21,Dallas Mavericks,Nicolo Melli,current roster,0,0,1,0,0,0,Guaranteed,3897436.0
287,2021-22,Dallas Mavericks,Nicolo Melli,current roster,1,0,1,0,0,0,Qualifying Offer,4871795.0
288,2020-21,Dallas Mavericks,Tim Hardaway Jr,current roster,1,0,1,0,0,0,Guaranteed,18975000.0
289,2020-21,Dallas Mavericks,Trey Burke,current roster,0,0,1,0,0,0,Guaranteed,3000000.0
290,2021-22,Dallas Mavericks,Trey Burke,current roster,0,0,1,0,0,0,Guaranteed,3150000.0
291,2022-23,Dallas Mavericks,Trey Burke,current roster,1,0,1,0,0,1,Player Option,3300000.0
292,2020-21,Dallas Mavericks,Tyrell Terry,current roster,0,0,1,0,0,0,Guaranteed,1289846.0
293,2021-22,Dallas Mavericks,Tyrell Terry,current roster,0,0,1,0,0,0,Guaranteed,1617981.0
294,2022-23,Dallas Mavericks,Tyrell Terry,current roster,1,0,1,0,0,0,Guaranteed,1782981.0
295,2023-24,Dallas Mavericks,Tyrell Terry,current roster,0,0,1,0,1,0,Team Option,1930681.0
296,2020-21,Dallas Mavericks,Willie CauleyStein,current roster,1,0,1,0,0,0,Guaranteed,4100000.0
297,2021-22,Dallas Mavericks,Willie CauleyStein,current roster,0,0,1,0,1,0,Team Option,4100000.0
298,2020-21,Denver Nuggets,Aaron Gordon,current roster,0,0,1,0,0,0,Guaranteed,18136364.0
299,2021-22,Denver Nuggets,Aaron Gordon,current roster,1,0,1,0,0,0,Guaranteed,16409091.0
300,2020-21,Denver Nuggets,Bol Manute Bol,current roster,0,0,1,0,0,0,Guaranteed,2058240.0
301,2021-22,Denver Nuggets,Bol Manute Bol,current roster,0,0,1,0,0,0,Guaranteed,2161152.0
302,2022-23,Denver Nuggets,Bol Manute Bol,current roster,1,0,1,0,0,0,Qualifying Offer,2701440.0
303,2020-21,Denver Nuggets,Facundo Campazzo,current roster,0,0,1,0,0,0,Guaranteed,3200000.0
304,2021-22,Denver Nuggets,Facundo Campazzo,current roster,0,0,1,0,0,0,Guaranteed,3200000.0
305,2022-23,Denver Nuggets,Facundo Campazzo,current roster,1,0,1,0,0,0,Qualifying Offer,4000000.0
306,2020-21,Denver Nuggets,Gary Clark,current roster,0,0,1,0,0,0,Guaranteed,2000000.0
307,2021-22,Denver Nuggets,Gary Clark,current roster,1,0,1,1,0,0,Non-Guaranteed,2100000.0
308,2020-21,Denver Nuggets,Jamal Murray,current roster,0,0,1,0,0,0,Guaranteed,27285000.0
309,2021-22,Denver Nuggets,Jamal Murray,current roster,0,0,1,0,0,0,Guaranteed,29467800.0
310,2022-23,Denver Nuggets,Jamal Murray,current roster,0,0,1,0,0,0,Guaranteed,31650600.0
311,2023-24,Denver Nuggets,Jamal Murray,current roster,0,0,1,0,0,0,Guaranteed,33833400.0
312,2024-25,Denver Nuggets,Jamal Murray,current roster,1,0,1,0,0,0,Guaranteed,36016200.0
313,2020-21,Denver Nuggets,JaMychal Green,current roster,0,0,1,0,0,0,Guaranteed,7199760.0
314,2021-22,Denver Nuggets,JaMychal Green,current roster,1,0,1,0,0,1,Player Option,7559748.0
315,2020-21,Denver Nuggets,JaVale McGee,current roster,1,0,1,0,0,0,Guaranteed,4200000.0
316,2020-21,Denver Nuggets,Michael Porter Jr,current roster,0,0,1,0,0,0,Guaranteed,3550800.0
317,2021-22,Denver Nuggets,Michael Porter Jr,current roster,0,0,1,0,0,0,Guaranteed,5258735.0
318,2022-23,Denver Nuggets,Michael Porter Jr,current roster,1,0,1,0,0,0,Qualifying Offer,7314900.0
319,2020-21,Denver Nuggets,Monte Morris,current roster,0,0,1,0,0,0,Guaranteed,1723707.0
320,2021-22,Denver Nuggets,Monte Morris,current roster,0,0,1,0,0,0,Guaranteed,8449074.0
321,2022-23,Denver Nuggets,Monte Morris,current roster,0,0,1,0,0,0,Guaranteed,9125000.0
322,2023-24,Denver Nuggets,Monte Morris,current roster,1,0,1,0,0,0,Guaranteed,9800926.0
323,2020-21,Denver Nuggets,Nikola Jokic,current roster,0,0,1,0,0,0,Guaranteed,29542010.0
324,2021-22,Denver Nuggets,Nikola Jokic,current roster,0,0,1,0,0,0,Guaranteed,31579390.0
325,2022-23,Denver Nuggets,Nikola Jokic,current roster,1,0,1,0,0,0,Guaranteed,33616770.0
326,2020-21,Denver Nuggets,Paul Millsap,current roster,1,0,1,0,0,0,Guaranteed,10000000.0
327,2020-21,Denver Nuggets,PJ Dozier,current roster,0,0,1,0,0,0,Guaranteed,1762796.0
328,2021-22,Denver Nuggets,PJ Dozier,current roster,1,0,1,1,0,0,Non-Guaranteed,1910860.0
329,2020-21,Denver Nuggets,Vlatko Cancar,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
330,2021-22,Denver Nuggets,Vlatko Cancar,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
331,2022-23,Denver Nuggets,Vlatko Cancar,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
332,2020-21,Denver Nuggets,Will Barton,current roster,0,0,1,0,0,0,Guaranteed,13723214.0
333,2021-22,Denver Nuggets,Will Barton,current roster,1,0,1,0,0,1,Player Option,14669642.0
334,2020-21,Denver Nuggets,Zeke Nnaji,current roster,0,0,1,0,0,0,Guaranteed,2379840.0
335,2021-22,Denver Nuggets,Zeke Nnaji,current roster,0,0,1,0,0,0,Guaranteed,2498760.0
336,2022-23,Denver Nuggets,Zeke Nnaji,current roster,0,0,1,0,1,0,Team Option,2617800.0
337,2023-24,Denver Nuggets,Zeke Nnaji,current roster,0,0,1,0,1,0,Team Option,4306281.0
338,2024-25,Denver Nuggets,Zeke Nnaji,current roster,1,0,1,0,0,0,Qualifying Offer,6235495.0
339,2020-21,Detroit Pistons,Blake Griffin,W,0,0,0,0,0,0,Not With Team,32670565.0
340,2021-22,Detroit Pistons,Blake Griffin,W,0,0,0,0,0,0,Not With Team,29764126.0
341,2020-21,Detroit Pistons,Cory Joseph,current roster,0,0,1,0,0,0,Guaranteed,12600000.0
342,2021-22,Detroit Pistons,Cory Joseph,current roster,1,0,1,1,0,0,Non-Guaranteed,12600000.0
343,2020-21,Detroit Pistons,Deividas Sirvydis,current roster,0,0,1,0,0,0,Guaranteed,898310.0
344,2021-22,Detroit Pistons,Deividas Sirvydis,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
345,2022-23,Detroit Pistons,Deividas Sirvydis,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
346,2023-24,Detroit Pistons,Deividas Sirvydis,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
347,2020-21,Detroit Pistons,Dennis Smith Jr,current roster,0,0,1,0,0,0,Guaranteed,5686677.0
348,2021-22,Detroit Pistons,Dennis Smith Jr,current roster,1,0,1,0,0,0,Qualifying Offer,7705447.0
349,2020-21,Detroit Pistons,Dewayne Dedmon,W,0,0,0,0,0,0,Not With Team,2866667.0
350,2021-22,Detroit Pistons,Dewayne Dedmon,W,0,0,0,0,0,0,Not With Team,2866667.0
351,2022-23,Detroit Pistons,Dewayne Dedmon,W,0,0,0,0,0,0,Not With Team,2866667.0
352,2023-24,Detroit Pistons,Dewayne Dedmon,W,0,0,0,0,0,0,Not With Team,2866666.0
353,2024-25,Detroit Pistons,Dewayne Dedmon,W,0,0,0,0,0,0,Not With Team,2866666.0
354,2020-21,Detroit Pistons,Dzanan Musa,W,0,0,0,0,0,0,Not With Team,2002800.0
355,2021-22,Detroit Pistons,Frank Jackson,current roster,1,0,1,0,0,0,Qualifying Offer,1789256.0
356,2020-21,Detroit Pistons,Hamidou Diallo,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
357,2021-22,Detroit Pistons,Hamidou Diallo,current roster,1,0,1,0,0,0,Qualifying Offer,2079826.0
358,2020-21,Detroit Pistons,Isaiah Stewart II,current roster,0,0,1,0,0,0,Guaranteed,3121080.0
359,2021-22,Detroit Pistons,Isaiah Stewart II,current roster,0,0,1,0,0,0,Guaranteed,3277080.0
360,2022-23,Detroit Pistons,Isaiah Stewart II,current roster,0,0,1,0,1,0,Team Option,3433320.0
361,2023-24,Detroit Pistons,Isaiah Stewart II,current roster,0,0,1,0,1,0,Team Option,5266713.0
362,2024-25,Detroit Pistons,Isaiah Stewart II,current roster,1,0,1,0,0,0,Qualifying Offer,7399732.0
363,2020-21,Detroit Pistons,Jahlil Okafor,current roster,0,0,1,0,0,0,Guaranteed,1882867.0
364,2021-22,Detroit Pistons,Jahlil Okafor,current roster,1,0,1,0,0,0,Guaranteed,2130023.0
365,2020-21,Detroit Pistons,Jerami Grant,current roster,0,0,1,0,0,0,Guaranteed,19050000.0
366,2021-22,Detroit Pistons,Jerami Grant,current roster,0,0,1,0,0,0,Guaranteed,20002500.0
367,2022-23,Detroit Pistons,Jerami Grant,current roster,1,0,1,0,0,0,Guaranteed,20955000.0
368,2020-21,Detroit Pistons,Josh Jackson,current roster,0,0,1,0,0,0,Guaranteed,4767000.0
369,2021-22,Detroit Pistons,Josh Jackson,current roster,1,0,1,0,0,0,Guaranteed,5005350.0
370,2020-21,Detroit Pistons,Killian Hayes,current roster,0,0,1,0,0,0,Guaranteed,5307120.0
371,2021-22,Detroit Pistons,Killian Hayes,current roster,0,0,1,0,0,0,Guaranteed,5572680.0
372,2022-23,Detroit Pistons,Killian Hayes,current roster,0,0,1,0,1,0,Team Option,5837760.0
373,2023-24,Detroit Pistons,Killian Hayes,current roster,0,0,1,0,1,0,Team Option,7413955.0
374,2024-25,Detroit Pistons,Killian Hayes,current roster,1,0,1,0,0,0,Qualifying Offer,9942114.0
375,2020-21,Detroit Pistons,Mason Plumlee,current roster,0,0,1,0,0,0,Guaranteed,8000000.0
376,2021-22,Detroit Pistons,Mason Plumlee,current roster,0,0,1,0,0,0,Guaranteed,8137500.0
377,2022-23,Detroit Pistons,Mason Plumlee,current roster,1,0,1,1,0,0,Non-Guaranteed,8525000.0
378,2020-21,Detroit Pistons,Rodney McGruder,current roster,0,0,1,0,0,0,Guaranteed,5192307.0
379,2021-22,Detroit Pistons,Rodney McGruder,current roster,1,0,1,1,0,0,Non-Guaranteed,5000000.0
380,2020-21,Detroit Pistons,Saddiq Bey,current roster,0,0,1,0,0,0,Guaranteed,2689920.0
381,2021-22,Detroit Pistons,Saddiq Bey,current roster,0,0,1,0,0,0,Guaranteed,2824320.0
382,2022-23,Detroit Pistons,Saddiq Bey,current roster,0,0,1,0,1,0,Team Option,2959080.0
383,2023-24,Detroit Pistons,Saddiq Bey,current roster,0,0,1,0,1,0,Team Option,4556983.0
384,2024-25,Detroit Pistons,Saddiq Bey,current roster,1,0,1,0,0,0,Qualifying Offer,6498258.0
385,2020-21,Detroit Pistons,Sekou Doumbouya,current roster,0,0,1,0,0,0,Guaranteed,3449400.0
386,2021-22,Detroit Pistons,Sekou Doumbouya,current roster,0,0,1,0,0,0,Guaranteed,3613680.0
387,2022-23,Detroit Pistons,Sekou Doumbouya,current roster,0,0,1,0,1,0,Team Option,5539771.0
388,2023-24,Detroit Pistons,Sekou Doumbouya,current roster,1,0,1,0,0,0,Qualifying Offer,7744600.0
389,2020-21,Detroit Pistons,Tyler Cook  E,current roster,1,0,1,0,0,0,Not With Team,99020.0
390,2020-21,Detroit Pistons,Wayne Ellington,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
391,2020-21,Detroit Pistons,Zhaire Smith,W,0,0,0,0,0,0,Not With Team,1068200.0
392,2021-22,Detroit Pistons,Zhaire Smith,W,0,0,0,0,0,0,Not With Team,1068200.0
393,2022-23,Detroit Pistons,Zhaire Smith,W,0,0,0,0,0,0,Not With Team,1068200.0
394,2020-21,Golden State Warriors,Alen Smailagic,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
395,2021-22,Golden State Warriors,Alen Smailagic,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
396,2022-23,Golden State Warriors,Alen Smailagic,current roster,1,0,1,1,0,0,Non-Guaranteed,1930681.0
397,2020-21,Golden State Warriors,Andrew Wiggins,current roster,0,0,1,0,0,0,Guaranteed,29542010.0
398,2021-22,Golden State Warriors,Andrew Wiggins,current roster,0,0,1,0,0,0,Guaranteed,31579390.0
399,2022-23,Golden State Warriors,Andrew Wiggins,current roster,1,0,1,0,0,0,Guaranteed,33616770.0
400,2020-21,Golden State Warriors,Damion Lee,current roster,0,0,1,0,0,0,Guaranteed,1762796.0
401,2021-22,Golden State Warriors,Damion Lee,current roster,1,0,1,1,0,0,Non-Guaranteed,1910860.0
402,2020-21,Golden State Warriors,Draymond Green,current roster,0,0,1,0,0,0,Guaranteed,22246956.0
403,2021-22,Golden State Warriors,Draymond Green,current roster,0,0,1,0,0,0,Guaranteed,24026712.0
404,2022-23,Golden State Warriors,Draymond Green,current roster,0,0,1,0,0,0,Guaranteed,25806468.0
405,2023-24,Golden State Warriors,Draymond Green,current roster,1,0,1,0,0,1,Player Option,27586224.0
406,2020-21,Golden State Warriors,Eric Paschall,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
407,2021-22,Golden State Warriors,Eric Paschall,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
408,2022-23,Golden State Warriors,Eric Paschall,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
409,2020-21,Golden State Warriors,James Wiseman,current roster,0,0,1,0,0,0,Guaranteed,8730240.0
410,2021-22,Golden State Warriors,James Wiseman,current roster,0,0,1,0,0,0,Guaranteed,9166800.0
411,2022-23,Golden State Warriors,James Wiseman,current roster,0,0,1,0,1,0,Team Option,9603360.0
412,2023-24,Golden State Warriors,James Wiseman,current roster,0,0,1,0,1,0,Team Option,12119440.0
413,2024-25,Golden State Warriors,James Wiseman,current roster,1,0,1,0,0,0,Qualifying Offer,15815869.0
414,2020-21,Golden State Warriors,Jordan Poole,current roster,0,0,1,0,0,0,Guaranteed,2063280.0
415,2021-22,Golden State Warriors,Jordan Poole,current roster,0,0,1,0,0,0,Guaranteed,2161440.0
416,2022-23,Golden State Warriors,Jordan Poole,current roster,0,0,1,0,1,0,Team Option,3901399.0
417,2023-24,Golden State Warriors,Jordan Poole,current roster,1,0,1,0,0,0,Qualifying Offer,5813085.0
418,2020-21,Golden State Warriors,Kelly Oubre,current roster,1,0,1,0,0,0,Guaranteed,14375000.0
419,2020-21,Golden State Warriors,Kent Bazemore,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
420,2020-21,Golden State Warriors,Kevon Looney,current roster,0,0,1,0,0,0,Guaranteed,4821429.0
421,2021-22,Golden State Warriors,Kevon Looney,current roster,1,0,1,0,0,1,Player Option,5178572.0
422,2020-21,Golden State Warriors,Klay Thompson,current roster,0,0,1,0,0,0,Guaranteed,35361360.0
423,2021-22,Golden State Warriors,Klay Thompson,current roster,0,0,1,0,0,0,Guaranteed,37980720.0
424,2022-23,Golden State Warriors,Klay Thompson,current roster,0,0,1,0,0,0,Guaranteed,40600080.0
425,2023-24,Golden State Warriors,Klay Thompson,current roster,1,0,1,0,0,0,Guaranteed,43219440.0
426,2020-21,Golden State Warriors,Mychal Mulder,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
427,2021-22,Golden State Warriors,Mychal Mulder,current roster,0,0,1,1,0,0,Non-Guaranteed,1782621.0
428,2022-23,Golden State Warriors,Mychal Mulder,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
429,2020-21,Golden State Warriors,Shaun Livingston,W,0,0,0,0,0,0,Not With Team,666667.0
430,2021-22,Golden State Warriors,Shaun Livingston,W,0,0,0,0,0,0,Not With Team,666667.0
431,2020-21,Golden State Warriors,Stephen Curry,current roster,0,0,1,0,0,0,Guaranteed,43006362.0
432,2021-22,Golden State Warriors,Stephen Curry,current roster,1,0,1,0,0,0,Guaranteed,45780966.0
433,2020-21,Houston Rockets,Avery Bradley,current roster,1,0,1,0,0,0,Guaranteed,5635000.0
434,2021-22,Houston Rockets,Avery Bradley,current roster,0,0,1,0,1,0,Team Option,5916750.0
435,2020-21,Houston Rockets,Ben McLemore,W,0,0,0,0,0,0,Not With Team,2283034.0
436,2020-21,Houston Rockets,Bruno Caboclo,W,0,0,0,0,0,0,Not With Team,361256.0
437,2020-21,Houston Rockets,Chris Clemons,W,0,0,0,0,0,0,Not With Team,1517981.0
438,2020-21,Houston Rockets,Christian Wood,current roster,0,0,1,0,0,0,Guaranteed,13015874.0
439,2021-22,Houston Rockets,Christian Wood,current roster,0,0,1,0,0,0,Guaranteed,13666667.0
440,2022-23,Houston Rockets,Christian Wood,current roster,1,0,1,0,0,0,Guaranteed,14317459.0
441,2020-21,Houston Rockets,Dante Exum,current roster,1,0,1,0,0,0,Guaranteed,9600000.0
442,2020-21,Houston Rockets,Danuel House,current roster,0,0,1,0,0,0,Guaranteed,3717000.0
443,2021-22,Houston Rockets,Danuel House,current roster,1,0,1,0,0,0,Guaranteed,3894000.0
444,2020-21,Houston Rockets,DaQuan Jeffries,current roster,0,0,1,0,0,0,Guaranteed,1445697.0
445,2021-22,Houston Rockets,DaQuan Jeffries,current roster,0,0,1,0,1,0,Team Option,1701593.0
446,2022-23,Houston Rockets,DaQuan Jeffries,current roster,1,0,1,0,0,0,Qualifying Offer,2126991.0
447,2020-21,Houston Rockets,David Nwaba,current roster,1,0,1,0,0,0,Guaranteed,1824003.0
448,2020-21,Houston Rockets,DeMarcus Cousins,W,0,0,0,0,0,0,Guaranteed,1620564.0
449,2020-21,Houston Rockets,DJ Augustin,current roster,0,0,1,0,0,0,Guaranteed,6666667.0
450,2021-22,Houston Rockets,DJ Augustin,current roster,0,0,1,0,0,0,Guaranteed,7000000.0
451,2022-23,Houston Rockets,DJ Augustin,current roster,1,0,1,1,0,0,Non-Guaranteed,7333333.0
452,2020-21,Houston Rockets,DJ Wilson,current roster,0,0,1,0,0,0,Guaranteed,4548280.0
453,2021-22,Houston Rockets,DJ Wilson,current roster,1,0,1,0,0,0,Qualifying Offer,6422171.0
454,2020-21,Houston Rockets,Eric Gordon,current roster,0,0,1,0,0,0,Guaranteed,16869276.0
455,2021-22,Houston Rockets,Eric Gordon,current roster,0,0,1,0,0,0,Guaranteed,18218818.0
456,2022-23,Houston Rockets,Eric Gordon,current roster,0,0,1,0,0,0,Guaranteed,19568360.0
457,2023-24,Houston Rockets,Eric Gordon,current roster,1,0,1,1,0,0,Non-Guaranteed,20917902.0
458,2020-21,Houston Rockets,Jae'Sean Tate,current roster,0,0,1,0,0,0,Guaranteed,1445697.0
459,2021-22,Houston Rockets,Jae'Sean Tate,current roster,0,0,1,1,0,0,Non-Guaranteed,1517981.0
460,2022-23,Houston Rockets,Jae'Sean Tate,current roster,0,0,1,0,1,0,Team Option,1782621.0
461,2023-24,Houston Rockets,Jae'Sean Tate,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
462,2020-21,Houston Rockets,Jerian Grant,W,0,0,0,0,0,0,Not With Team,50000.0
463,2020-21,Houston Rockets,John Wall,current roster,0,0,1,0,0,0,Guaranteed,41254920.0
464,2021-22,Houston Rockets,John Wall,current roster,0,0,1,0,0,0,Guaranteed,44310840.0
465,2022-23,Houston Rockets,John Wall,current roster,1,0,1,0,0,1,Player Option,47366760.0
466,2020-21,Houston Rockets,Kelly Olynyk,current roster,1,0,1,0,0,0,Guaranteed,12819649.0
467,2020-21,Houston Rockets,Kevin Porter Jr,current roster,0,0,1,0,0,0,Guaranteed,1717981.0
468,2021-22,Houston Rockets,Kevin Porter Jr,current roster,0,0,1,0,0,0,Guaranteed,1782621.0
469,2022-23,Houston Rockets,Kevin Porter Jr,current roster,0,0,1,0,1,0,Team Option,3217631.0
470,2023-24,Houston Rockets,Kevin Porter Jr,current roster,1,0,1,0,0,0,Qualifying Offer,4826447.0
471,2020-21,Houston Rockets,KJ Martin,current roster,0,0,1,0,0,0,Guaranteed,898310.0
472,2021-22,Houston Rockets,KJ Martin,current roster,0,0,1,1,0,0,Non-Guaranteed,1517981.0
473,2022-23,Houston Rockets,KJ Martin,current roster,1,0,1,0,1,0,Team Option,1782621.0
474,2023-24,Houston Rockets,KJ Martin,current roster,0,0,1,0,1,0,Team Option,1930681.0
475,2020-21,Houston Rockets,Mason Jones,E,0,0,0,0,0,0,Not With Team,61528.0
476,2020-21,Houston Rockets,Sterling Brown,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
477,2020-21,Houston Rockets,Troy Williams,W,0,0,0,0,0,0,Not With Team,122741.0
478,2021-22,Houston Rockets,Troy Williams,W,0,0,0,0,0,0,Not With Team,122741.0
479,2022-23,Houston Rockets,Troy Williams,W,0,0,0,0,0,0,Not With Team,122741.0
480,2020-21,Indiana Pacers,Aaron Holiday,current roster,0,0,1,0,0,0,Guaranteed,2345640.0
481,2021-22,Indiana Pacers,Aaron Holiday,current roster,0,0,1,0,0,0,Guaranteed,3980551.0
482,2022-23,Indiana Pacers,Aaron Holiday,current roster,1,0,1,0,0,0,Qualifying Offer,5791702.0
483,2021-22,Indiana Pacers,Brian Bowen II,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
484,2020-21,Indiana Pacers,Caris LeVert,current roster,0,0,1,0,0,0,Guaranteed,16203704.0
485,2021-22,Indiana Pacers,Caris LeVert,current roster,0,0,1,0,0,0,Guaranteed,17500000.0
486,2022-23,Indiana Pacers,Caris LeVert,current roster,1,0,1,0,0,0,Guaranteed,18796296.0
487,2020-21,Indiana Pacers,Domantas Sabonis,current roster,0,0,1,0,0,0,Guaranteed,19800000.0
488,2021-22,Indiana Pacers,Domantas Sabonis,current roster,0,0,1,0,0,0,Guaranteed,19800000.0
489,2022-23,Indiana Pacers,Domantas Sabonis,current roster,0,0,1,0,0,0,Guaranteed,19800000.0
490,2023-24,Indiana Pacers,Domantas Sabonis,current roster,1,0,1,0,0,0,Guaranteed,20700000.0
491,2020-21,Indiana Pacers,Doug McDermott,current roster,1,0,1,0,0,0,Guaranteed,7333333.0
492,2020-21,Indiana Pacers,Edmond Sumner,current roster,1,0,1,0,0,0,Guaranteed,2160000.0
493,2021-22,Indiana Pacers,Edmond Sumner,current roster,0,0,1,0,1,0,Team Option,2320000.0
494,2020-21,Indiana Pacers,Goga Bitadze,current roster,0,0,1,0,0,0,Guaranteed,2957520.0
495,2021-22,Indiana Pacers,Goga Bitadze,current roster,0,0,1,0,0,0,Guaranteed,3098400.0
496,2022-23,Indiana Pacers,Goga Bitadze,current roster,0,0,1,0,1,0,Team Option,4765339.0
497,2023-24,Indiana Pacers,Goga Bitadze,current roster,1,0,1,0,0,0,Qualifying Offer,6762016.0
498,2020-21,Indiana Pacers,JaKarr Sampson,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
499,2020-21,Indiana Pacers,Jalen Lecque,W,0,0,0,0,0,0,Not With Team,1517981.0
500,2020-21,Indiana Pacers,Jeremy Lamb,current roster,0,0,1,0,0,0,Guaranteed,10500000.0
501,2021-22,Indiana Pacers,Jeremy Lamb,current roster,1,0,1,0,0,0,Guaranteed,10500000.0
502,2020-21,Indiana Pacers,Justin Holiday,current roster,0,0,1,0,0,0,Guaranteed,5720400.0
503,2021-22,Indiana Pacers,Justin Holiday,current roster,0,0,1,0,0,0,Guaranteed,6006420.0
504,2022-23,Indiana Pacers,Justin Holiday,current roster,1,0,1,0,0,0,Guaranteed,6292440.0
505,2020-21,Indiana Pacers,Kelan Martin,current roster,0,0,1,0,0,0,Guaranteed,1445697.0
506,2021-22,Indiana Pacers,Kelan Martin,current roster,0,0,1,1,0,0,Non-Guaranteed,1701593.0
507,2022-23,Indiana Pacers,Kelan Martin,current roster,1,0,1,0,0,0,Qualifying Offer,2126991.0
508,2020-21,Indiana Pacers,Malcolm Brogdon,current roster,0,0,1,0,0,0,Guaranteed,20700000.0
509,2021-22,Indiana Pacers,Malcolm Brogdon,current roster,0,0,1,0,0,0,Guaranteed,21700000.0
510,2022-23,Indiana Pacers,Malcolm Brogdon,current roster,1,0,1,0,0,0,Guaranteed,22600000.0
511,2020-21,Indiana Pacers,Monta Ellis,W,0,0,0,0,0,0,Not With Team,2245400.0
512,2021-22,Indiana Pacers,Monta Ellis,W,0,0,0,0,0,0,Not With Team,2245400.0
513,2020-21,Indiana Pacers,Myles Turner,current roster,0,0,1,0,0,0,Guaranteed,18000000.0
514,2021-22,Indiana Pacers,Myles Turner,current roster,0,0,1,0,0,0,Guaranteed,18000000.0
